d,ell,m,alpha,beta,flavors_at_source,Norm,Re,Im,confidence_level
7,6,4,e,mu,"(0,1,0)",5.213859663313884e-41,4.2704916990990736e-41,4.3263476312405887e-41,95
7,6,4,e,tau,agnostic,5.438856565399557e-41,4.369611054346521e-41,4.3615687370704654e-41,95
7,6,4,e,tau,"(1/3,2/3,0)",5.058815441415057e-41,4.1939533335757167e-41,4.2432488670385427e-41,95
7,6,4,e,tau,"(1,0,0)",5.482569438397622e-41,4.4275024805540155e-41,4.3392701414192407e-41,95
7,6,4,e,tau,"(0,1,0)",3.1480059121858227e-41,2.5109409463786435e-41,2.5614874649379153e-41,95
7,6,4,mu,e,agnostic,5.190068004594153e-41,4.2719936617762085e-41,4.2673959996346527e-41,95
7,6,4,mu,e,"(1/3,2/3,0)",5.158109252506432e-41,4.3034634700004927e-41,4.273793781021913e-41,95
7,6,4,mu,e,"(1,0,0)",5.238099689762566e-41,4.3048322541336686e-41,4.3009839023202645e-41,95
7,6,4,mu,e,"(0,1,0)",5.17270950252611e-41,4.2236496545646384e-41,4.334337628437559e-41,95
7,6,4,mu,mu,agnostic,5.344016337681478e-41,4.32072210224877e-41,4.2627746024092625e-41,95
7,6,4,mu,mu,"(1/3,2/3,0)",5.089714230455504e-41,4.232563402209059e-41,4.2015142201309855e-41,95
7,6,4,mu,mu,"(1,0,0)",5.098830815490132e-41,4.1782188251536014e-41,4.0959530666606284e-41,95
7,6,4,mu,mu,"(0,1,0)",3.594152198200832e-41,2.7332887095153364e-41,2.6314986905244816e-41,95
7,6,4,mu,tau,agnostic,5.484668616204803e-41,4.3324803054907935e-41,4.3903508924778254e-41,95
7,6,4,mu,tau,"(1/3,2/3,0)",5.664999177615972e-41,4.3980685336850284e-41,4.4232440979244667e-41,95
7,6,4,mu,tau,"(1,0,0)",2.5129363940498884e-41,2.0600205483069375e-41,1.9916623946888788e-41,95
7,6,4,mu,tau,"(0,1,0)",5.042927582575221e-41,4.0625740567152686e-41,4.1579956012162356e-41,95
7,6,4,tau,e,agnostic,5.48497420621386e-41,4.3580853171533397e-41,4.388816276204506e-41,95
7,6,4,tau,e,"(1/3,2/3,0)",5.106433486161387e-41,4.1988744548282615e-41,4.1752867952412157e-41,95
7,6,4,tau,e,"(1,0,0)",5.447672780334455e-41,4.4076069127769477e-41,4.3708217766598735e-41,95
7,6,4,tau,e,"(0,1,0)",3.108857203250193e-41,2.4767946920181743e-41,2.518177800355286e-41,95
7,6,4,tau,mu,agnostic,5.49624010312713e-41,4.367763941125922e-41,4.3677694590095085e-41,95
7,6,4,tau,mu,"(1/3,2/3,0)",5.564176194116732e-41,4.3873965917384965e-41,4.3519653864498856e-41,95
7,6,4,tau,mu,"(1,0,0)",2.4827863988856205e-41,2.0356707074934547e-41,1.9785246091753718e-41,95
7,6,4,tau,mu,"(0,1,0)",5.083646567611326e-41,4.0805201934200447e-41,4.2116162164169597e-41,95
7,6,4,tau,tau,agnostic,5.044429936463782e-41,4.1507223519056965e-41,4.1630255042968086e-41,95
7,6,4,tau,tau,"(1/3,2/3,0)",5.066961870222719e-41,4.1836246458035583e-41,4.1507472996599416e-41,95
7,6,4,tau,tau,"(1,0,0)",3.85941188880932e-41,2.865560729218802e-41,2.6142032078197276e-41,95
7,6,4,tau,tau,"(0,1,0)",4.921601438102711e-41,4.0604169834898246e-41,4.0949983968368427e-41,95
7,6,5,e,e,agnostic,,4.389199651252178e-41,,95
7,6,5,e,e,"(1/3,2/3,0)",,,4.3785353494663454e-41,95
7,6,5,e,e,"(1,0,0)",3.1358282001216314e-41,2.4260048720331667e-41,2.486620173833132e-41,95
7,6,5,e,e,"(0,1,0)",5.271247166089405e-41,4.3108283712104837e-41,4.2043930067510525e-41,95
7,6,5,e,mu,agnostic,5.305853188678583e-41,4.2828796113910463e-41,4.2479344411705606e-41,95
7,6,5,e,mu,"(1/3,2/3,0)",5.195406129401404e-41,4.2849533485342744e-41,4.2625443435965416e-41,95
7,6,5,e,mu,"(1,0,0)",5.240538796226889e-41,4.29249599545964e-41,4.2735688624679447e-41,95
7,6,5,e,mu,"(0,1,0)",5.357484388908288e-41,4.3527200191787886e-41,4.2997018873958115e-41,95
7,6,5,e,tau,agnostic,5.478894054368207e-41,4.3966852302939883e-41,4.342302298411578e-41,95
7,6,5,e,tau,"(1/3,2/3,0)",5.232796536539876e-41,4.1778729770557005e-41,4.233703078239247e-41,95
7,6,5,e,tau,"(1,0,0)",5.444456452993452e-41,4.3640766179639666e-41,4.3771668953747135e-41,95
7,6,5,e,tau,"(0,1,0)",3.3368857295823015e-41,2.63626621606306e-41,2.6379070672158204e-41,95
7,6,5,mu,e,agnostic,5.402718164558095e-41,4.2909655040298564e-41,4.3673626318218346e-41,95
7,6,5,mu,e,"(1/3,2/3,0)",5.270779764336087e-41,4.339702682892018e-41,4.28875863521404e-41,95
7,6,5,mu,e,"(1,0,0)",5.189713110629055e-41,4.291753712870802e-41,4.3069518682094494e-41,95
7,6,5,mu,e,"(0,1,0)",5.374142438088358e-41,4.326701731816192e-41,4.291235319717435e-41,95
7,6,5,mu,mu,agnostic,5.370796683287529e-41,4.3895113585208526e-41,4.34982835275606e-41,95
7,6,5,mu,mu,"(1/3,2/3,0)",5.29694526216755e-41,4.272776846427958e-41,4.2818309006812816e-41,95
7,6,5,mu,mu,"(1,0,0)",5.307167030950243e-41,4.2213928675771597e-41,4.2512067832519047e-41,95
7,6,5,mu,mu,"(0,1,0)",4.0882993929484976e-41,3.1917141491244526e-41,3.1659799117922943e-41,95
7,6,5,mu,tau,agnostic,5.550432010763751e-41,4.386891809677509e-41,4.396632260733567e-41,95
7,6,5,mu,tau,"(1/3,2/3,0)",,,,95
7,6,5,mu,tau,"(1,0,0)",2.5669440268114123e-41,2.0693081154502999e-41,2.059063857197332e-41,95
7,6,5,mu,tau,"(0,1,0)",5.139531570433821e-41,4.255389697283769e-41,4.1156310428278074e-41,95
7,6,5,tau,e,agnostic,5.603583706958185e-41,4.39958641877009e-41,4.3862474110737606e-41,95
7,6,5,tau,e,"(1/3,2/3,0)",5.173267818827513e-41,4.2291471952796956e-41,4.23447620718173e-41,95
7,6,5,tau,e,"(1,0,0)",,4.3760605106077437e-41,,95
7,6,5,tau,e,"(0,1,0)",3.3724682343580875e-41,2.6924000128539243e-41,2.5984072873099016e-41,95
7,6,5,tau,mu,agnostic,5.533330243521986e-41,4.421068054627441e-41,4.367683743806191e-41,95
7,6,5,tau,mu,"(1/3,2/3,0)",,,4.423336367056408e-41,95
7,6,5,tau,mu,"(1,0,0)",2.5589219885476445e-41,2.0643811602242437e-41,2.0857215124681332e-41,95
7,6,5,tau,mu,"(0,1,0)",5.143934019593486e-41,4.185138390530203e-41,4.1577652362566367e-41,95
7,6,5,tau,tau,agnostic,5.243619950889757e-41,4.2286785987406736e-41,4.2043238138605133e-41,95
7,6,5,tau,tau,"(1/3,2/3,0)",5.259496093546624e-41,4.3037472686592276e-41,4.234484482002467e-41,95
7,6,5,tau,tau,"(1,0,0)",4.71368134445254e-41,3.7721410463176254e-41,3.7562450196980334e-41,95
7,6,5,tau,tau,"(0,1,0)",5.058429352783005e-41,4.150348018495888e-41,4.125366484134808e-41,95
7,6,6,e,e,agnostic,5.546476309953344e-41,4.3841271812377904e-41,4.3853126454769775e-41,95
7,6,6,e,e,"(1/3,2/3,0)",,4.4256307604389976e-41,,95
7,6,6,e,e,"(1,0,0)",3.5285342943890396e-41,2.767499507571587e-41,2.6115044072515805e-41,95
7,6,6,e,e,"(0,1,0)",5.302880669400185e-41,4.2891364688776074e-41,4.2130342958640056e-41,95
7,6,6,e,mu,agnostic,5.080161288476066e-41,4.2326905118628566e-41,4.1501144412543056e-41,95
7,6,6,e,mu,"(1/3,2/3,0)",5.280531232582647e-41,4.2929845089583406e-41,4.2869870336484855e-41,95
7,6,6,e,mu,"(1,0,0)",5.197162254932266e-41,4.1967436167847207e-41,4.2719397518135747e-41,95
7,6,6,e,mu,"(0,1,0)",5.239862642935607e-41,4.2088541932860286e-41,4.2638080012298935e-41,95
7,6,6,e,tau,agnostic,,4.392033623026801e-41,,95
7,6,6,e,tau,"(1/3,2/3,0)",5.146630241980571e-41,4.248942592209431e-41,4.2260891201527157e-41,95
7,6,6,e,tau,"(1,0,0)",,,4.3767186092228864e-41,95
7,6,6,e,tau,"(0,1,0)",3.107909704293322e-41,2.377106196594326e-41,2.4273342248117916e-41,95
7,6,6,mu,e,agnostic,5.158769550726263e-41,4.1947861004697454e-41,4.266916165183424e-41,95
7,6,6,mu,e,"(1/3,2/3,0)",5.241738489920638e-41,4.279207209274137e-41,4.2539265664300215e-41,95
7,6,6,mu,e,"(1,0,0)",5.108902060888741e-41,4.2529372404404284e-41,4.1504195677799357e-41,95
7,6,6,mu,e,"(0,1,0)",5.293981333490836e-41,4.3095505236744036e-41,4.2789606308437326e-41,95
7,6,6,mu,mu,agnostic,5.460376665739748e-41,4.34300699958834e-41,4.3714622166950383e-41,95
7,6,6,mu,mu,"(1/3,2/3,0)",5.517656051334242e-41,4.322062548659083e-41,4.2993974451575426e-41,95
7,6,6,mu,mu,"(1,0,0)",5.391751693664464e-41,4.220345439652209e-41,4.152998093957953e-41,95
7,6,6,mu,mu,"(0,1,0)",4.022070523482312e-41,2.9972197640327754e-41,3.253662473176815e-41,95
7,6,6,mu,tau,agnostic,5.522264995743913e-41,4.384437389677962e-41,4.39993258043029e-41,95
7,6,6,mu,tau,"(1/3,2/3,0)",,4.4142440583710645e-41,,95
7,6,6,mu,tau,"(1,0,0)",2.538048060003079e-41,2.027344148250542e-41,1.9817701889302844e-41,95
7,6,6,mu,tau,"(0,1,0)",4.908857242539869e-41,4.0999543957699615e-41,4.1677335263545386e-41,95
7,6,6,tau,e,agnostic,5.517588539949097e-41,4.4079268259241024e-41,4.38142940579558e-41,95
7,6,6,tau,e,"(1/3,2/3,0)",5.18735237640141e-41,4.2878756290926856e-41,4.203915158543504e-41,95
7,6,6,tau,e,"(1,0,0)",,,4.3827259530930166e-41,95
7,6,6,tau,e,"(0,1,0)",3.0784379689144576e-41,2.3372812298564203e-41,2.3595143870599577e-41,95
7,6,6,tau,mu,agnostic,5.485249438961046e-41,4.4238252715650004e-41,4.3697830183298866e-41,95
7,6,6,tau,mu,"(1/3,2/3,0)",,,,95
7,6,6,tau,mu,"(1,0,0)",2.54575255209773e-41,2.0268585441211334e-41,2.0208732395153786e-41,95
7,6,6,tau,mu,"(0,1,0)",4.939456372596088e-41,4.126399066610368e-41,4.17537314227477e-41,95
7,6,6,tau,tau,agnostic,5.346496327195256e-41,4.222127175474626e-41,4.2821582466215037e-41,95
7,6,6,tau,tau,"(1/3,2/3,0)",5.307393798591103e-41,4.1876120773001924e-41,4.221993105194191e-41,95
7,6,6,tau,tau,"(1,0,0)",5.034455137609263e-41,3.9599288280506474e-41,3.8906453402868783e-41,95
7,6,6,tau,tau,"(0,1,0)",5.225076147391728e-41,4.139725848804949e-41,4.1975003285099365e-41,95
8,0,0,e,e,agnostic,,,,95
8,0,0,e,e,"(1/3,2/3,0)",,,,95
8,0,0,e,e,"(1,0,0)",,,,95
8,0,0,e,e,"(0,1,0)",,,,95
8,0,0,e,mu,agnostic,2.5337381644157638e-45,2.0446517899165782e-45,2.030132834989677e-45,95
8,0,0,e,mu,"(1/3,2/3,0)",2.5250017730450043e-45,2.042836407810673e-45,2.0386483746400598e-45,95
8,0,0,e,mu,"(1,0,0)",,2.0433166831170168e-45,2.030846953590327e-45,95
8,0,0,e,mu,"(0,1,0)",,2.0404705289031482e-45,2.0433166831170168e-45,95
8,0,0,e,tau,agnostic,2.574048622387377e-45,2.0408927512975706e-45,2.0331603853250105e-45,95
8,0,0,e,tau,"(1/3,2/3,0)",2.5082983523644472e-45,2.0470558130810708e-45,2.027625472402876e-45,95
8,0,0,e,tau,"(1,0,0)",2.549614061211477e-45,2.0479210526052928e-45,2.0503902331168773e-45,95
8,0,0,e,tau,"(0,1,0)",2.204870846980825e-45,1.8782905360716505e-45,1.879876102806365e-45,95
8,0,0,mu,e,agnostic,2.5337381644157638e-45,2.0433166831170168e-45,2.030132834989677e-45,95
8,0,0,mu,e,"(1/3,2/3,0)",2.5734174166395552e-45,2.0485447787178485e-45,2.0488950384317378e-45,95
8,0,0,mu,e,"(1,0,0)",2.5337381644157638e-45,2.0446517899165782e-45,2.045542790868285e-45,95
8,0,0,mu,e,"(0,1,0)",2.5477771172989038e-45,2.040332315304184e-45,2.0413474369214078e-45,95
8,0,0,mu,mu,agnostic,1.982553242039768e-45,1.982553242039768e-45,,95
8,0,0,mu,mu,"(1/3,2/3,0)",2.0177614872713076e-45,2.0177614872713076e-45,,95
8,0,0,mu,mu,"(1,0,0)",1.1735090810271496e-45,1.1735090810271496e-45,,95
8,0,0,mu,mu,"(0,1,0)",9.909782927247704e-46,9.909782927247704e-46,,95
8,0,0,mu,tau,agnostic,,,,95
8,0,0,mu,tau,"(1/3,2/3,0)",,,,95
8,0,0,mu,tau,"(1,0,0)",,,,95
8,0,0,mu,tau,"(0,1,0)",,,1.9418029836617005e-45,95
8,0,0,tau,e,agnostic,2.549614061211477e-45,2.0479210526052928e-45,2.0503902331168773e-45,95
8,0,0,tau,e,"(1/3,2/3,0)",2.4668295517861052e-45,2.0184719616272492e-45,2.0199834612737337e-45,95
8,0,0,tau,e,"(1,0,0)",2.574048622387377e-45,2.0408927512975706e-45,2.0331603853250105e-45,95
8,0,0,tau,e,"(0,1,0)",2.2301909404931882e-45,1.914025673660761e-45,1.8804848901055685e-45,95
8,0,0,tau,mu,agnostic,,,,95
8,0,0,tau,mu,"(1/3,2/3,0)",,,,95
8,0,0,tau,mu,"(1,0,0)",,,,95
8,0,0,tau,mu,"(0,1,0)",,,1.950197937927834e-45,95
8,0,0,tau,tau,agnostic,1.9660327192360116e-45,1.9660327192360116e-45,,95
8,0,0,tau,tau,"(1/3,2/3,0)",2.0267364057290746e-45,2.0267364057290746e-45,,95
8,0,0,tau,tau,"(1,0,0)",8.979143685626326e-46,8.979143685626326e-46,,95
8,0,0,tau,tau,"(0,1,0)",1.9437345505011005e-45,1.9437345505011005e-45,,95
8,1,0,e,e,agnostic,2.052919403546893e-45,2.052919403546893e-45,,95
8,1,0,e,e,"(1/3,2/3,0)",,,,95
8,1,0,e,e,"(1,0,0)",1.407027750405543e-45,1.407027750405543e-45,,95
8,1,0,e,e,"(0,1,0)",,,,95
8,1,0,e,mu,agnostic,,2.020331152417625e-45,2.020331152417625e-45,95
8,1,0,e,mu,"(1/3,2/3,0)",,2.020331152417625e-45,2.035227192989394e-45,95
8,1,0,e,mu,"(1,0,0)",2.5938464425344522e-45,2.0531377642836056e-45,2.0359103181597053e-45,95
8,1,0,e,mu,"(0,1,0)",2.5308946056177682e-45,2.0486490499759534e-45,2.040818168243982e-45,95
8,1,0,e,tau,agnostic,2.5676278360973305e-45,2.03048508378318e-45,2.047193439194987e-45,95
8,1,0,e,tau,"(1/3,2/3,0)",2.5333310571725162e-45,2.0080727009014896e-45,2.036703303184282e-45,95
8,1,0,e,tau,"(1,0,0)",,2.01361855254266e-45,2.01361855254266e-45,95
8,1,0,e,tau,"(0,1,0)",2.283207645542299e-45,1.9326472730216973e-45,1.916886993257493e-45,95
8,1,0,mu,e,agnostic,,2.020331152417625e-45,2.020331152417625e-45,95
8,1,0,mu,e,"(1/3,2/3,0)",,2.020331152417625e-45,2.0514088415826386e-45,95
8,1,0,mu,e,"(1,0,0)",,2.020331152417625e-45,2.0420390353325742e-45,95
8,1,0,mu,e,"(0,1,0)",2.5694733668490572e-45,2.0535440665150072e-45,2.0453274895887508e-45,95
8,1,0,mu,mu,agnostic,2.0220524632957408e-45,2.0220524632957408e-45,,95
8,1,0,mu,mu,"(1/3,2/3,0)",2.0217134533854626e-45,2.0217134533854626e-45,,95
8,1,0,mu,mu,"(1,0,0)",1.4586552357364597e-45,1.4586552357364597e-45,,95
8,1,0,mu,mu,"(0,1,0)",1.0888138169016428e-45,1.0888138169016428e-45,,95
8,1,0,mu,tau,agnostic,,2.0289880115292204e-45,2.041862893283724e-45,95
8,1,0,mu,tau,"(1/3,2/3,0)",,2.0289880115292204e-45,2.0540865799458977e-45,95
8,1,0,mu,tau,"(1,0,0)",1.0600507888206469e-45,4.151813885011041e-46,9.32875639179617e-46,95
8,1,0,mu,tau,"(0,1,0)",,2.0289880115292204e-45,1.9203051879976613e-45,95
8,1,0,tau,e,agnostic,2.5676278360973305e-45,2.03048508378318e-45,2.01361855254266e-45,95
8,1,0,tau,e,"(1/3,2/3,0)",2.552779857827869e-45,2.0453577601439886e-45,2.032484957262817e-45,95
8,1,0,tau,e,"(1,0,0)",2.5676278360973305e-45,2.03048508378318e-45,2.047193439194987e-45,95
8,1,0,tau,e,"(0,1,0)",2.2853666999729516e-45,1.930230617135712e-45,1.9553453637277568e-45,95
8,1,0,tau,mu,agnostic,,2.0289880115292204e-45,2.0289880115292204e-45,95
8,1,0,tau,mu,"(1/3,2/3,0)",,2.0289880115292204e-45,2.041862893283724e-45,95
8,1,0,tau,mu,"(1,0,0)",1.1175180538353229e-45,4.7767611811513455e-46,9.730641004922168e-46,95
8,1,0,tau,mu,"(0,1,0)",,2.0289880115292204e-45,1.8997616932175838e-45,95
8,1,0,tau,tau,agnostic,2.010120015796463e-45,2.010120015796463e-45,,95
8,1,0,tau,tau,"(1/3,2/3,0)",2.0409644050683942e-45,2.0409644050683942e-45,,95
8,1,0,tau,tau,"(1,0,0)",9.799892230805706e-46,9.799892230805706e-46,,95
8,1,0,tau,tau,"(0,1,0)",1.9284213909563278e-45,1.9284213909563278e-45,,95
8,1,1,e,e,agnostic,,,,95
8,1,1,e,e,"(1/3,2/3,0)",,2.0506772083137924e-45,,95
8,1,1,e,e,"(1,0,0)",2.236598431507758e-45,1.6842265838851312e-45,1.634326181603282e-45,95
8,1,1,e,e,"(0,1,0)",1.5723322611796676e-45,1.2000059805013977e-45,1.2058342914500145e-45,95
8,1,1,e,mu,agnostic,2.548070435181155e-45,2.050436987478162e-45,2.0379619233415857e-45,95
8,1,1,e,mu,"(1/3,2/3,0)",2.5444073014767107e-45,2.0303520581525762e-45,2.0347149189221857e-45,95
8,1,1,e,mu,"(1,0,0)",2.5819530890759618e-45,2.0436193104132454e-45,2.0465185720269422e-45,95
8,1,1,e,mu,"(0,1,0)",,2.0368805045300528e-45,,95
8,1,1,e,tau,agnostic,,2.0449907995466425e-45,,95
8,1,1,e,tau,"(1/3,2/3,0)",2.4859503691702062e-45,2.0272091469516292e-45,2.003978628929102e-45,95
8,1,1,e,tau,"(1,0,0)",,,,95
8,1,1,e,tau,"(0,1,0)",2.2027619864263442e-45,1.843794003151127e-45,1.8601008819424792e-45,95
8,1,1,mu,e,agnostic,2.5762389006847284e-45,2.048537774867932e-45,2.0447939733970445e-45,95
8,1,1,mu,e,"(1/3,2/3,0)",2.568935001814353e-45,2.0547439210486648e-45,2.05266242033607e-45,95
8,1,1,mu,e,"(1,0,0)",2.542951541402314e-45,2.0500839919280293e-45,2.0546948944099646e-45,95
8,1,1,mu,e,"(0,1,0)",,2.0464965390686013e-45,,95
8,1,1,mu,mu,agnostic,2.518716991547894e-45,1.9878884175453013e-45,2.0390585327841072e-45,95
8,1,1,mu,mu,"(1/3,2/3,0)",2.4069067724372042e-45,1.988926232399889e-45,1.9692275465571414e-45,95
8,1,1,mu,mu,"(1,0,0)",2.4794340890831543e-45,2.0265628353127785e-45,1.9807345463306792e-45,95
8,1,1,mu,mu,"(0,1,0)",1.896570801615621e-45,1.5061001787082484e-45,1.4434602737129144e-45,95
8,1,1,mu,tau,agnostic,2.5673295405871632e-45,2.047909182326241e-45,2.0538150284650818e-45,95
8,1,1,mu,tau,"(1/3,2/3,0)",,,2.044589536774272e-45,95
8,1,1,mu,tau,"(1,0,0)",5.072477486415692e-46,3.6855645315071966e-46,3.0404764202796343e-46,95
8,1,1,mu,tau,"(0,1,0)",,,1.9178536232228836e-45,95
8,1,1,tau,e,agnostic,2.5289701827964562e-45,2.0397616005027665e-45,2.036317681351441e-45,95
8,1,1,tau,e,"(1/3,2/3,0)",2.471739669874852e-45,2.0068264324311728e-45,2.0061865456491026e-45,95
8,1,1,tau,e,"(1,0,0)",,,,95
8,1,1,tau,e,"(0,1,0)",2.1573046765709625e-45,1.8177429717619662e-45,1.8599045511474525e-45,95
8,1,1,tau,mu,agnostic,,,,95
8,1,1,tau,mu,"(1/3,2/3,0)",,2.0427351583073522e-45,,95
8,1,1,tau,mu,"(1,0,0)",5.268431156941591e-46,3.729665067727059e-46,3.224972142298867e-46,95
8,1,1,tau,mu,"(0,1,0)",2.4706087663130066e-45,2.035747238251569e-45,1.903857143373065e-45,95
8,1,1,tau,tau,agnostic,2.3516593503312842e-45,1.9553566517223717e-45,1.97493403344003e-45,95
8,1,1,tau,tau,"(1/3,2/3,0)",2.336575143785188e-45,1.970668883353577e-45,1.958684888359352e-45,95
8,1,1,tau,tau,"(1,0,0)",2.239667180903766e-45,1.8599228540925574e-45,1.8386084738658896e-45,95
8,1,1,tau,tau,"(0,1,0)",2.3075121033612988e-45,1.9679519256956525e-45,1.8927378316980134e-45,95
8,2,0,e,e,agnostic,,,,95
8,2,0,e,e,"(1/3,2/3,0)",2.0498736354528004e-45,2.0498736354528004e-45,,95
8,2,0,e,e,"(1,0,0)",2.043123772247593e-45,2.043123772247593e-45,,95
8,2,0,e,e,"(0,1,0)",2.043781001907339e-45,2.043781001907339e-45,,95
8,2,0,e,mu,agnostic,,2.051839278840003e-45,2.051839278840003e-45,95
8,2,0,e,mu,"(1/3,2/3,0)",,2.051839278840003e-45,2.051839278840003e-45,95
8,2,0,e,mu,"(1,0,0)",,2.0549577017247458e-45,2.051839278840003e-45,95
8,2,0,e,mu,"(0,1,0)",,2.051839278840003e-45,2.0454063903024765e-45,95
8,2,0,e,tau,agnostic,2.592914091648655e-45,2.047674372560989e-45,2.032976730080244e-45,95
8,2,0,e,tau,"(1/3,2/3,0)",2.5413513725351092e-45,2.0540098364682334e-45,2.050917047168838e-45,95
8,2,0,e,tau,"(1,0,0)",2.592914091648655e-45,2.047674372560989e-45,2.0515346470852818e-45,95
8,2,0,e,tau,"(0,1,0)",2.353987943785109e-45,1.9577491927590436e-45,1.9448397420695386e-45,95
8,2,0,mu,e,agnostic,,2.051839278840003e-45,2.051839278840003e-45,95
8,2,0,mu,e,"(1/3,2/3,0)",,2.051839278840003e-45,2.051839278840003e-45,95
8,2,0,mu,e,"(1,0,0)",,2.051839278840003e-45,2.0546945425477157e-45,95
8,2,0,mu,e,"(0,1,0)",,2.051839278840003e-45,2.051839278840003e-45,95
8,2,0,mu,mu,agnostic,2.0244109074423598e-45,2.0244109074423598e-45,,95
8,2,0,mu,mu,"(1/3,2/3,0)",2.0125643265999697e-45,2.0125643265999697e-45,,95
8,2,0,mu,mu,"(1,0,0)",1.406944997820891e-45,1.406944997820891e-45,,95
8,2,0,mu,mu,"(0,1,0)",1.2294497159093025e-45,1.2294497159093025e-45,,95
8,2,0,mu,tau,agnostic,2.579045961897616e-45,2.0435932874306072e-45,2.04073583532032e-45,95
8,2,0,mu,tau,"(1/3,2/3,0)",2.579045961897616e-45,2.0435932874306072e-45,2.047222028333045e-45,95
8,2,0,mu,tau,"(1,0,0)",2.6267048144524572e-45,2.029851248546972e-45,1.9653457644489666e-45,95
8,2,0,mu,tau,"(0,1,0)",2.579045961897616e-45,2.0435932874306072e-45,1.9623007392617632e-45,95
8,2,0,tau,e,agnostic,2.592914091648655e-45,2.047674372560989e-45,2.0515346470852818e-45,95
8,2,0,tau,e,"(1/3,2/3,0)",2.538536546549028e-45,2.0317239096037574e-45,2.0441542551869905e-45,95
8,2,0,tau,e,"(1,0,0)",2.592914091648655e-45,2.047674372560989e-45,2.032976730080244e-45,95
8,2,0,tau,e,"(0,1,0)",2.324086303550693e-45,1.9533567630213848e-45,1.94956831798641e-45,95
8,2,0,tau,mu,agnostic,2.579045961897616e-45,2.0435932874306072e-45,2.047222028333045e-45,95
8,2,0,tau,mu,"(1/3,2/3,0)",2.579045961897616e-45,2.0435932874306072e-45,2.0542551188950832e-45,95
8,2,0,tau,mu,"(1,0,0)",2.605785895060225e-45,2.0394655400237364e-45,1.9650117468048685e-45,95
8,2,0,tau,mu,"(0,1,0)",2.579045961897616e-45,2.0435932874306072e-45,2.0045730738358744e-45,95
8,2,0,tau,tau,agnostic,1.998570062986457e-45,1.998570062986457e-45,,95
8,2,0,tau,tau,"(1/3,2/3,0)",2.035361059883177e-45,2.035361059883177e-45,,95
8,2,0,tau,tau,"(1,0,0)",1.0867445318642325e-45,1.0867445318642325e-45,,95
8,2,0,tau,tau,"(0,1,0)",1.9847743429736098e-45,1.9847743429736098e-45,,95
8,2,1,e,e,agnostic,2.5486450293420038e-45,2.0361489647592737e-45,2.0491567115233528e-45,95
8,2,1,e,e,"(1/3,2/3,0)",,,,95
8,2,1,e,e,"(1,0,0)",1.9054628504827792e-45,1.5687022641570933e-45,1.5448457619481778e-45,95
8,2,1,e,e,"(0,1,0)",1.8414800738263902e-45,1.6994846356004286e-45,1.5408477968202422e-45,95
8,2,1,e,mu,agnostic,,,2.049218311814805e-45,95
8,2,1,e,mu,"(1/3,2/3,0)",,,,95
8,2,1,e,mu,"(1,0,0)",2.5759647017779453e-45,2.045489875831941e-45,2.0184792604191323e-45,95
8,2,1,e,mu,"(0,1,0)",,2.0431059728079158e-45,,95
8,2,1,e,tau,agnostic,,2.0199567514404497e-45,,95
8,2,1,e,tau,"(1/3,2/3,0)",2.5057932772087552e-45,2.0344141367025644e-45,2.037065207330558e-45,95
8,2,1,e,tau,"(1,0,0)",,,,95
8,2,1,e,tau,"(0,1,0)",2.197142271263031e-45,1.907377513032399e-45,1.8746368795228665e-45,95
8,2,1,mu,e,agnostic,,,2.0286494096024688e-45,95
8,2,1,mu,e,"(1/3,2/3,0)",2.5953526323539362e-45,2.0414403630824362e-45,2.0544194472776922e-45,95
8,2,1,mu,e,"(1,0,0)",,,2.0337689155974386e-45,95
8,2,1,mu,e,"(0,1,0)",,,2.0505128467458137e-45,95
8,2,1,mu,mu,agnostic,2.5411591316434285e-45,2.026762431439336e-45,2.040160108464764e-45,95
8,2,1,mu,mu,"(1/3,2/3,0)",2.4690336605918988e-45,2.01175427983045e-45,1.9984280491671766e-45,95
8,2,1,mu,mu,"(1,0,0)",2.4674397182063067e-45,1.9874396334647597e-45,1.9691919696399365e-45,95
8,2,1,mu,mu,"(0,1,0)",1.9760645031003706e-45,1.51628258371634e-45,1.5786428865154684e-45,95
8,2,1,mu,tau,agnostic,2.5181638623276054e-45,2.050730407978215e-45,2.044226974086737e-45,95
8,2,1,mu,tau,"(1/3,2/3,0)",,,,95
8,2,1,mu,tau,"(1,0,0)",1.659258712936038e-45,1.1020286011419589e-45,1.2918971361971241e-45,95
8,2,1,mu,tau,"(0,1,0)",2.3515675746654862e-45,2.032208405717147e-45,1.839922925711492e-45,95
8,2,1,tau,e,agnostic,,2.039140481634493e-45,,95
8,2,1,tau,e,"(1/3,2/3,0)",2.5782925114890085e-45,2.0474200674271697e-45,2.040126782148457e-45,95
8,2,1,tau,e,"(1,0,0)",,2.037303615594812e-45,,95
8,2,1,tau,e,"(0,1,0)",2.2134716911410717e-45,1.8757301932998782e-45,1.8693641127989872e-45,95
8,2,1,tau,mu,agnostic,2.5798409391996222e-45,2.043504357631513e-45,2.0399063082646602e-45,95
8,2,1,tau,mu,"(1/3,2/3,0)",,,,95
8,2,1,tau,mu,"(1,0,0)",1.6983518233636896e-45,1.0901914193670383e-45,1.4226605639818042e-45,95
8,2,1,tau,mu,"(0,1,0)",2.382929137796813e-45,2.0302243081628337e-45,1.89644229718263e-45,95
